ip_address,email_address,EVENT_TIMESTAMP,EVENT_LABEL
167.107.120.76,fake_michelle05@example.org,2019-07-23 10:08:00,legit
63.50.236.31,fake_kirk05@example.org,2019-07-23 10:24:00,legit
222.130.170.141,fake_cathynixon@example.net,2019-07-23 10:32:00,legit
35.135.21.137,fake_gclark@example.org,2019-07-23 10:45:00,legit
90.3.203.205,fake_sarah13@example.net,2019-07-23 10:48:00,fraud
84.120.18.128,fake_perezrichard@example.org,2019-07-23 11:04:00,legit
102.153.235.233,fake_robinsoncarol@example.net,2019-07-23 11:32:00,legit
42.63.15.198,fake_leah09@example.net,2019-07-23 12:17:00,legit
155.134.151.238,fake_lovejoseph@example.org,2019-07-23 12:40:00,legit
44.248.2.210,fake_rickyramirez@example.org,2019-07-23 13:03:00,fraud
140.129.63.168,fake_swong@example.com,2019-07-23 13:09:00,legit
30.39.28.42,fake_pruittkyle@example.org,2019-07-23 13:20:00,legit
137.185.234.126,fake_lisa08@example.org,2019-07-23 13:40:00,legit
143.166.66.14,fake_allenstephen@example.com,2019-07-23 13:42:00,legit
164.170.71.10,fake_jenniferthomas@example.com,2019-07-23 14:34:00,legit
77.112.59.125,fake_tristanbrock@example.com,2019-07-23 14:38:00,legit
1.67.216.105,fake_cberger@example.com,2019-07-23 15:03:00,legit
211.171.251.28,fake_hebertdavid@example.org,2019-07-23 15:09:00,fraud
144.200.3.13,fake_crystalwiley@example.net,2019-07-23 15:10:00,legit
13.155.132.76,fake_ginareynolds@example.com,2019-07-23 15:22:00,legit
131.50.199.206,fake_mjohnson@example.org,2019-07-23 15:30:00,legit
215.236.243.90,fake_tiffany56@example.com,2019-07-23 15:45:00,legit
7.200.59.86,fake_eric74@example.net,2019-07-23 15:53:00,legit
65.246.20.5,fake_bradley65@example.org,2019-07-23 16:24:00,legit
59.140.191.21,fake_callen@example.org,2019-07-23 16:40:00,legit
154.200.136.9,fake_jerryclark@example.org,2019-07-23 16:46:00,legit
3.159.187.200,fake_ruth73@example.org,2019-07-23 17:28:00,legit
90.3.203.205,fake_tracey53@example.com,2019-07-23 17:32:00,fraud
154.129.151.166,fake_dale45@example.net,2019-07-23 19:14:00,legit
103.228.195.72,fake_jeffreysmith@example.net,2019-07-23 19:23:00,legit
178.142.184.43,fake_rebecca09@example.org,2019-07-23 20:13:00,legit
96.65.238.191,fake_patricia49@example.net,2019-07-23 21:28:00,legit
14.215.192.162,fake_xschneider@example.net,2019-07-23 21:28:00,legit
59.140.191.21,fake_williamscasey@example.com,2019-07-23 22:18:00,legit
195.4.154.235,fake_butlersheri@example.net,2019-07-23 22:20:00,legit
182.107.19.144,fake_johnchambers@example.com,2019-07-23 22:29:00,legit
164.64.205.27,fake_annatorres@example.com,2019-07-23 22:33:00,legit
118.59.100.28,fake_sdorsey@example.net,2019-07-23 22:34:00,legit
35.135.21.137,fake_timothy63@example.org,2019-07-23 23:33:00,legit
164.125.5.103,fake_danielcline@example.org,2019-07-24 00:27:00,legit
87.199.12.89,fake_ttaylor@example.com,2019-07-24 00:33:00,legit
27.42.250.130,fake_gardnerjoseph@example.org,2019-07-24 00:49:00,legit
78.229.226.168,fake_brett17@example.org,2019-07-24 02:00:00,legit
114.165.25.104,fake_daniel79@example.com,2019-07-24 02:08:00,legit
149.74.134.10,fake_claire35@example.org,2019-07-24 02:45:00,fraud
16.31.244.178,fake_mackenziejones@example.net,2019-07-24 02:47:00,legit
16.20.231.240,fake_elaineroman@example.net,2019-07-24 03:15:00,legit
195.229.117.236,fake_andrew94@example.com,2019-07-24 03:29:00,legit
88.178.193.207,fake_bsanders@example.net,2019-07-24 03:37:00,legit
155.134.151.238,fake_helen75@example.org,2019-07-24 03:44:00,legit
30.39.28.42,fake_dwheeler@example.com,2019-07-24 04:07:00,legit
115.73.92.47,fake_callen@example.org,2019-07-24 04:31:00,legit
174.17.25.228,fake_brandtdiana@example.net,2019-07-24 05:10:00,fraud
186.220.154.184,fake_slewis@example.com,2019-07-24 05:57:00,legit
173.211.208.88,fake_danieldavies@example.org,2019-07-24 07:16:00,legit
99.248.85.233,fake_courtneymullins@example.com,2019-07-24 07:53:00,fraud
191.246.116.203,fake_pruittkyle@example.org,2019-07-24 08:31:00,legit
80.92.181.255,fake_angela97@example.com,2019-07-24 08:32:00,legit
49.25.243.182,fake_wendythomas@example.com,2019-07-24 08:32:00,legit
97.124.221.77,fake_millerbetty@example.net,2019-07-24 09:21:00,legit
12.31.188.224,fake_smithsara@example.com,2019-07-24 09:43:00,legit
191.246.116.203,fake_tylerelizabeth@example.com,2019-07-24 09:44:00,legit
86.133.170.219,fake_davismiguel@example.com,2019-07-24 10:24:00,legit
23.235.199.96,fake_carpenterjessica@example.com,2019-07-24 10:36:00,legit
109.158.122.73,fake_johnreynolds@example.net,2019-07-24 11:19:00,legit
178.234.124.127,fake_swong@example.com,2019-07-24 11:37:00,legit
128.228.138.186,fake_deborahramirez@example.com,2019-07-24 11:54:00,legit
189.166.81.114,fake_zacharystephens@example.net,2019-07-24 11:59:00,legit
35.13.58.190,fake_jessehowe@example.com,2019-07-24 12:18:00,legit
164.170.71.10,fake_joshua34@example.com,2019-07-24 12:22:00,legit
118.59.100.28,fake_patriciamitchell@example.com,2019-07-24 13:35:00,legit
37.236.210.209,fake_lallen@example.com,2019-07-24 13:49:00,legit
204.48.100.59,fake_stonemonica@example.com,2019-07-24 15:05:00,legit
85.115.63.134,fake_dkirk@example.org,2019-07-24 15:47:00,legit
56.20.186.83,fake_christy54@example.org,2019-07-24 15:54:00,fraud
169.113.77.226,fake_stephenflores@example.org,2019-07-24 16:48:00,legit
86.48.14.171,fake_ingramsandra@example.org,2019-07-24 16:51:00,legit
48.159.186.148,fake_taustin@example.net,2019-07-24 17:45:00,legit
126.47.78.97,fake_williamsbeth@example.net,2019-07-24 17:49:00,legit
12.31.188.224,fake_kathleen31@example.net,2019-07-24 18:57:00,legit
14.152.164.126,fake_diana33@example.org,2019-07-24 19:01:00,legit
11.43.98.246,fake_gregory29@example.com,2019-07-24 19:11:00,legit
86.48.14.171,fake_brooke34@example.net,2019-07-24 19:20:00,legit
162.120.150.89,fake_gatescurtis@example.net,2019-07-24 19:48:00,legit
37.236.210.209,fake_patrickperry@example.org,2019-07-24 20:50:00,legit
136.12.179.103,fake_vgraham@example.com,2019-07-24 21:15:00,legit
222.130.170.141,fake_joshuaelliott@example.org,2019-07-24 21:23:00,legit
201.135.223.239,fake_brittany34@example.org,2019-07-24 21:24:00,legit
89.184.149.46,fake_williamrobertson@example.com,2019-07-24 21:46:00,legit
171.162.34.201,fake_chelsea62@example.net,2019-07-24 21:52:00,legit
51.82.123.26,fake_dorothychavez@example.net,2019-07-24 21:58:00,legit
18.245.70.213,fake_kparker@example.com,2019-07-24 22:26:00,fraud
3.159.187.200,fake_williamsthomas@example.org,2019-07-24 22:27:00,legit
51.1.184.48,fake_charlesdunn@example.com,2019-07-24 22:59:00,legit
157.97.223.250,fake_ijohnson@example.net,2019-07-24 23:52:00,legit
10.142.133.244,fake_scottfletcher@example.net,2019-07-25 00:17:00,legit
89.184.170.130,fake_justinbutler@example.org,2019-07-25 00:51:00,legit
106.83.150.164,fake_mitchell75@example.org,2019-07-25 01:00:00,legit
50.246.191.3,fake_patrickperry@example.org,2019-07-25 01:36:00,legit
33.224.61.140,fake_kmiller@example.net,2019-07-25 01:59:00,legit
208.98.35.120,fake_joshuamcconnell@example.net,2019-07-25 02:02:00,legit
70.21.101.181,fake_zsnyder@example.com,2019-07-25 02:54:00,legit
87.2.135.136,fake_tylerelizabeth@example.com,2019-07-25 03:03:00,legit
169.113.77.226,fake_david41@example.org,2019-07-25 03:42:00,legit
218.137.118.131,fake_sarah13@example.net,2019-07-25 04:07:00,legit
12.252.206.222,fake_dominguezcorey@example.com,2019-07-25 06:43:00,legit
198.181.236.192,fake_lclayton@example.net,2019-07-25 06:51:00,legit
86.221.238.210,fake_jacksonamber@example.net,2019-07-25 09:19:00,legit
69.130.242.115,fake_greengeorge@example.com,2019-07-25 09:32:00,legit
10.142.133.244,fake_benjamincarroll@example.com,2019-07-25 10:40:00,legit
110.122.149.148,fake_gutierrezdonna@example.org,2019-07-25 11:06:00,legit
86.221.238.210,fake_zacharypitts@example.org,2019-07-25 11:34:00,legit
12.31.188.224,fake_joe71@example.net,2019-07-25 11:51:00,legit
203.54.230.254,fake_armstrongstephanie@example.org,2019-07-25 11:57:00,legit
29.47.188.243,fake_jschneider@example.org,2019-07-25 12:11:00,legit
173.194.213.80,fake_kyle43@example.net,2019-07-25 12:29:00,legit
20.76.140.150,fake_patricia49@example.net,2019-07-25 13:33:00,legit
171.162.34.201,fake_valdezstephen@example.com,2019-07-25 14:11:00,legit
118.78.249.35,fake_bryan26@example.org,2019-07-25 14:14:00,legit
53.242.19.37,fake_tammy73@example.net,2019-07-25 14:30:00,legit
29.94.204.130,fake_ashleywilson@example.net,2019-07-25 15:01:00,legit
157.84.63.196,fake_cathywatkins@example.org,2019-07-25 15:21:00,legit
35.135.21.137,fake_nicholasgregory@example.org,2019-07-25 15:48:00,legit
48.144.109.46,fake_randy18@example.com,2019-07-25 16:24:00,legit
38.222.81.147,fake_allenstephen@example.com,2019-07-25 16:32:00,legit
176.253.129.24,fake_xmoran@example.net,2019-07-25 16:45:00,legit
203.239.69.13,fake_ibarnes@example.net,2019-07-25 16:46:00,legit
176.218.17.112,fake_xhunter@example.com,2019-07-25 17:10:00,legit
62.65.182.78,fake_markmartinez@example.com,2019-07-25 18:40:00,legit
61.117.191.38,fake_wattssara@example.org,2019-07-25 19:15:00,legit
102.235.138.35,fake_lmiller@example.org,2019-07-25 19:38:00,legit
23.235.199.96,fake_treed@example.net,2019-07-25 20:32:00,legit
122.148.2.92,fake_brownheather@example.net,2019-07-25 21:57:00,fraud
95.121.107.66,fake_russelltorres@example.net,2019-07-25 21:58:00,legit
65.82.55.101,fake_williamssteven@example.org,2019-07-25 22:22:00,legit
171.162.34.201,fake_odonnellmichael@example.net,2019-07-25 22:30:00,legit
203.60.218.122,fake_williamscasey@example.com,2019-07-25 22:30:00,legit
45.109.194.210,fake_pruittkyle@example.org,2019-07-25 22:48:00,legit
59.197.127.226,fake_nancy31@example.org,2019-07-25 22:57:00,fraud
171.117.155.141,fake_duncanlindsey@example.net,2019-07-25 23:08:00,legit
136.85.33.64,fake_sharon35@example.org,2019-07-25 23:46:00,legit
136.85.33.64,fake_daniel79@example.com,2019-07-25 23:54:00,legit
43.149.231.236,fake_cscott@example.org,2019-07-26 00:59:00,legit
140.218.55.254,fake_audrey41@example.net,2019-07-26 01:35:00,legit
51.1.184.48,fake_dianarosario@example.net,2019-07-26 01:39:00,legit
222.130.170.141,fake_nguyenmelvin@example.net,2019-07-26 01:40:00,legit
23.235.199.96,fake_andrewsmith@example.com,2019-07-26 01:55:00,legit
115.73.92.47,fake_kathleen91@example.net,2019-07-26 01:58:00,legit
105.141.20.185,fake_staceywilson@example.net,2019-07-26 02:30:00,legit
171.220.181.105,fake_michael56@example.com,2019-07-26 03:10:00,fraud
190.213.44.101,fake_omoran@example.org,2019-07-26 03:51:00,legit
59.140.191.21,fake_veronicalynch@example.com,2019-07-26 04:24:00,legit
154.200.136.9,fake_joseharris@example.net,2019-07-26 04:29:00,legit
65.246.20.5,fake_mcdonaldsara@example.org,2019-07-26 05:18:00,legit
29.94.204.130,fake_gonzaleskevin@example.net,2019-07-26 05:26:00,legit
167.6.218.11,fake_amandahicks@example.com,2019-07-26 06:01:00,legit
14.215.192.162,fake_ian67@example.org,2019-07-26 06:03:00,legit
6.149.33.202,fake_millerbetty@example.net,2019-07-26 06:35:00,legit
201.135.223.239,fake_awilliams@example.net,2019-07-26 07:15:00,legit
148.55.236.214,fake_pyoung@example.org,2019-07-26 07:51:00,legit
88.92.54.245,fake_austin38@example.org,2019-07-26 08:18:00,legit
102.235.138.35,fake_wrice@example.com,2019-07-26 08:31:00,legit
74.133.15.41,fake_stacy43@example.com,2019-07-26 08:43:00,legit
204.238.76.18,fake_kendrasingleton@example.net,2019-07-26 08:53:00,fraud
12.252.206.222,fake_tweaver@example.org,2019-07-26 08:54:00,legit
160.226.182.210,fake_boydkiara@example.com,2019-07-26 09:03:00,legit
102.235.138.35,fake_jonathanrichmond@example.com,2019-07-26 09:12:00,legit
1.67.216.105,fake_veronicalynch@example.com,2019-07-26 09:44:00,legit
118.59.100.28,fake_markadams@example.org,2019-07-26 10:00:00,legit
211.171.251.28,fake_michael48@example.com,2019-07-26 10:02:00,legit
51.82.123.26,fake_brendansweeney@example.net,2019-07-26 10:51:00,legit
55.144.167.147,fake_williamssteven@example.org,2019-07-26 12:01:00,legit
203.171.228.233,fake_hayesdavid@example.org,2019-07-26 12:12:00,legit
91.25.144.227,fake_fferguson@example.net,2019-07-26 13:00:00,legit
21.251.127.82,fake_dale07@example.org,2019-07-26 13:08:00,legit
66.12.220.53,fake_brooke34@example.net,2019-07-26 13:24:00,legit
179.169.249.63,fake_grose@example.net,2019-07-26 14:41:00,legit
109.158.122.73,fake_hectorbailey@example.net,2019-07-26 15:11:00,legit
119.100.154.46,fake_billy22@example.com,2019-07-26 15:12:00,legit
34.227.99.145,fake_martincolleen@example.org,2019-07-26 15:14:00,legit
63.55.204.228,fake_parsonsheather@example.com,2019-07-26 16:22:00,legit
69.156.222.50,fake_adam15@example.org,2019-07-26 16:30:00,legit
77.112.59.125,fake_brooke66@example.org,2019-07-26 16:39:00,legit
173.241.211.138,fake_bellsherry@example.com,2019-07-26 16:40:00,legit
2.188.197.213,fake_lcook@example.org,2019-07-26 17:02:00,fraud
147.122.153.92,fake_stacey62@example.net,2019-07-26 17:07:00,legit
1.39.99.125,fake_april06@example.org,2019-07-26 17:17:00,legit
59.77.143.175,fake_vegakelly@example.org,2019-07-26 18:01:00,fraud
207.16.170.106,fake_laurawelch@example.com,2019-07-26 18:11:00,legit
63.50.236.31,fake_jonathananderson@example.net,2019-07-26 18:28:00,legit
10.186.165.241,fake_franklincarrie@example.com,2019-07-26 18:46:00,legit
211.114.114.144,fake_deannalowe@example.org,2019-07-26 18:58:00,legit
91.25.144.227,fake_gailwhite@example.net,2019-07-26 20:00:00,legit
215.33.107.15,fake_acostasusan@example.org,2019-07-26 20:13:00,legit
219.33.17.22,fake_powellsamuel@example.com,2019-07-26 20:15:00,legit
86.48.14.171,fake_jbaker@example.com,2019-07-26 20:58:00,legit
58.49.45.45,fake_steventorres@example.com,2019-07-26 21:32:00,fraud
71.148.91.140,fake_zacharypitts@example.org,2019-07-26 22:14:00,legit
42.183.121.1,fake_ebowen@example.com,2019-07-26 23:07:00,legit
48.131.239.128,fake_ygill@example.net,2019-07-26 23:35:00,legit
156.51.82.211,fake_lcook@example.org,2019-07-26 23:42:00,legit
156.51.82.211,fake_xschneider@example.net,2019-07-27 00:53:00,legit
19.64.5.73,fake_anthony82@example.org,2019-07-27 00:58:00,legit
39.70.184.8,fake_patricia49@example.net,2019-07-27 01:07:00,legit
13.69.126.64,fake_randyrobinson@example.com,2019-07-27 02:05:00,legit
117.120.52.128,fake_murrayrebecca@example.com,2019-07-27 03:08:00,legit
164.170.71.10,fake_lisa63@example.net,2019-07-27 03:37:00,legit
201.135.223.239,fake_williamsalejandro@example.com,2019-07-27 04:07:00,legit
138.156.38.109,fake_varcher@example.com,2019-07-27 05:01:00,legit
141.68.66.185,fake_scottfletcher@example.net,2019-07-27 05:19:00,legit
209.225.244.95,fake_brooke34@example.net,2019-07-27 05:34:00,legit
17.252.40.179,fake_deborah79@example.net,2019-07-27 06:23:00,legit
137.171.7.166,fake_damon09@example.org,2019-07-27 07:11:00,fraud
118.47.31.67,fake_christine83@example.com,2019-07-27 07:13:00,legit
69.130.242.115,fake_joelchase@example.com,2019-07-27 07:20:00,legit
10.18.37.35,fake_csmith@example.org,2019-07-27 07:21:00,legit
91.25.144.227,fake_patriciamitchell@example.com,2019-07-27 08:22:00,legit
29.94.204.130,fake_scottfletcher@example.net,2019-07-27 08:40:00,legit
42.183.121.1,fake_brianjoseph@example.net,2019-07-27 09:50:00,legit
178.65.38.40,fake_patrick79@example.net,2019-07-27 09:54:00,legit
31.4.90.125,fake_johnsonthomas@example.net,2019-07-27 10:11:00,legit
5.11.55.72,fake_deborahramirez@example.com,2019-07-27 10:54:00,legit
198.181.236.192,fake_michellejames@example.org,2019-07-27 11:11:00,legit
184.138.87.101,fake_tclark@example.net,2019-07-27 11:43:00,legit
221.231.45.70,fake_pamela93@example.net,2019-07-27 11:49:00,legit
186.220.154.184,fake_cheyenne26@example.net,2019-07-27 12:16:00,legit
195.229.117.236,fake_ryangarcia@example.com,2019-07-27 12:24:00,legit
77.117.108.27,fake_dorothychavez@example.net,2019-07-27 12:42:00,legit
205.98.234.76,fake_chernandez@example.net,2019-07-27 13:22:00,fraud
77.112.59.125,fake_adamchristensen@example.org,2019-07-27 13:47:00,legit
217.129.55.45,fake_cookemelody@example.net,2019-07-27 13:52:00,legit
93.54.115.18,fake_michael14@example.com,2019-07-27 13:57:00,legit
167.6.100.21,fake_david33@example.net,2019-07-27 14:18:00,legit
118.78.249.35,fake_susan27@example.org,2019-07-27 14:30:00,legit
13.130.115.21,fake_savagescott@example.net,2019-07-27 14:30:00,legit
60.181.81.216,fake_elizabethking@example.net,2019-07-27 15:30:00,legit
75.11.25.1,fake_stevensoncharlotte@example.org,2019-07-27 16:28:00,legit
203.54.230.254,fake_bradley65@example.org,2019-07-27 16:38:00,legit
154.200.136.9,fake_moralesmatthew@example.net,2019-07-27 16:58:00,legit
48.131.239.128,fake_dtaylor@example.net,2019-07-27 17:18:00,legit
134.112.23.2,fake_claire35@example.org,2019-07-27 17:43:00,legit
19.133.125.11,fake_valeriejones@example.com,2019-07-27 17:51:00,legit
120.56.68.105,fake_williamssteven@example.org,2019-07-27 17:57:00,legit
175.182.49.223,fake_fbutler@example.org,2019-07-27 17:59:00,legit
120.56.68.105,fake_tweaver@example.org,2019-07-27 18:04:00,legit
65.96.152.255,fake_bjohnson@example.com,2019-07-27 18:07:00,legit
6.101.177.90,fake_murrayrebecca@example.com,2019-07-27 18:24:00,legit
157.97.223.250,fake_dtaylor@example.net,2019-07-27 19:10:00,legit
218.137.118.131,fake_dmyers@example.net,2019-07-27 19:51:00,legit
33.111.17.171,fake_lmiller@example.org,2019-07-27 21:27:00,legit
189.166.81.114,fake_masonheidi@example.org,2019-07-27 21:27:00,legit
211.58.87.170,fake_ericrodriguez@example.org,2019-07-27 21:31:00,legit
169.113.77.226,fake_gomezdevon@example.org,2019-07-27 23:33:00,legit
118.59.100.28,fake_callen@example.org,2019-07-27 23:35:00,legit
81.232.57.231,fake_sean01@example.org,2019-07-27 23:36:00,legit
33.224.61.140,fake_sbrooks@example.com,2019-07-27 23:42:00,legit
169.170.52.71,fake_catherinebright@example.com,2019-07-27 23:42:00,fraud
91.25.144.227,fake_hectorbailey@example.net,2019-07-27 23:45:00,legit
172.223.225.65,fake_jamessims@example.net,2019-07-28 00:03:00,legit
3.159.187.200,fake_cindy08@example.net,2019-07-28 00:04:00,legit
178.234.124.127,fake_matthew12@example.net,2019-07-28 00:16:00,legit
84.42.14.89,fake_robert52@example.net,2019-07-28 00:21:00,legit
153.147.29.37,fake_qlewis@example.net,2019-07-28 01:06:00,legit
184.20.241.205,fake_bradfordtheresa@example.com,2019-07-28 01:09:00,legit
156.51.82.211,fake_ibrown@example.com,2019-07-28 01:25:00,legit
55.118.55.119,fake_johncastillo@example.org,2019-07-28 01:29:00,legit
13.51.11.15,fake_jenniferroberts@example.net,2019-07-28 01:32:00,legit
203.226.155.163,fake_michaelmarshall@example.org,2019-07-28 02:03:00,legit
158.209.20.220,fake_jhicks@example.com,2019-07-28 02:09:00,legit
152.235.49.230,fake_joseph40@example.com,2019-07-28 02:12:00,legit
7.200.59.86,fake_nmartinez@example.org,2019-07-28 02:40:00,legit
48.131.239.128,fake_leslie89@example.org,2019-07-28 02:56:00,legit
115.73.92.47,fake_dominguezcorey@example.com,2019-07-28 03:00:00,legit
86.48.14.171,fake_benjamincarroll@example.com,2019-07-28 04:39:00,legit
50.197.21.69,fake_patricia49@example.net,2019-07-28 05:10:00,legit
190.213.44.101,fake_lawrencelaura@example.net,2019-07-28 05:17:00,legit
118.59.100.28,fake_agomez@example.com,2019-07-28 05:38:00,legit
141.68.66.185,fake_benjamincarroll@example.com,2019-07-28 05:42:00,legit
57.141.175.88,fake_gonzalezemily@example.net,2019-07-28 06:10:00,legit
184.208.86.48,fake_grahamkurt@example.net,2019-07-28 06:49:00,legit
35.135.21.137,fake_llopez@example.net,2019-07-28 06:50:00,legit
87.252.189.227,fake_kennedydavid@example.com,2019-07-28 06:53:00,legit
3.86.113.1,fake_markmartinez@example.com,2019-07-28 07:11:00,legit
131.155.202.56,fake_phillipsantiago@example.com,2019-07-28 07:45:00,legit
